# Time	Flux
8.2395000000e+07 6.2356954680e+00
8.2396800000e+07 6.2380521651e+00
8.2398600000e+07 6.2380381948e+00
8.2400400000e+07 6.2373853835e+00
8.2402200000e+07 6.2297982271e+00
8.2404000000e+07 6.2328567667e+00
8.2405800000e+07 6.2119922766e+00
8.2407600000e+07 6.2183628747e+00
8.2409400000e+07 6.2254366955e+00
8.2411200000e+07 6.2223169771e+00
8.2413000000e+07 6.2304165157e+00
8.2414800000e+07 6.2237458479e+00
8.2416600000e+07 6.2101091355e+00
8.2418400000e+07 6.2175655218e+00
8.2420200000e+07 6.2340136107e+00
8.2422000000e+07 6.2397562404e+00
8.2423800000e+07 6.2421308313e+00
8.2425600000e+07 6.2348738897e+00
8.2427400000e+07 6.2399937906e+00
8.2429200000e+07 6.2395056662e+00
8.2431000000e+07 6.2382795587e+00
8.2432800000e+07 6.2465015966e+00
8.2434600000e+07 6.2486086988e+00
8.2436400000e+07 6.2469217493e+00
8.2438200000e+07 6.2459885037e+00
8.2440000000e+07 6.2400174745e+00
8.2441800000e+07 6.2403309555e+00
8.2443600000e+07 6.2414257959e+00
8.2445400000e+07 6.2324977700e+00
8.2447200000e+07 6.2331688599e+00
8.2449000000e+07 6.2332975139e+00
8.2450800000e+07 6.2303700912e+00
8.2452600000e+07 6.2297013389e+00
8.2454400000e+07 6.2124008502e+00
8.2456200000e+07 6.2336845267e+00
8.2458000000e+07 6.2299779459e+00
8.2459800000e+07 6.2397683029e+00
8.2461600000e+07 6.2499881664e+00
8.2463400000e+07 6.2551640325e+00
8.2465200000e+07 6.2689992012e+00
8.2467000000e+07 6.2617050506e+00
8.2468800000e+07 6.2596116737e+00
8.2470600000e+07 6.2616030482e+00
8.2472400000e+07 6.2499009258e+00
8.2474200000e+07 6.2469893154e+00
8.2476000000e+07 6.2431597948e+00
8.2477800000e+07 6.2446793343e+00
8.2479600000e+07 6.2509296294e+00
8.2481400000e+07 6.2484209423e+00
8.2483200000e+07 6.2206846275e+00
8.2485000000e+07 6.2160047940e+00
8.2486800000e+07 6.2176679179e+00
8.2488600000e+07 6.2211721479e+00
8.2490400000e+07 6.2221092396e+00
8.2492200000e+07 6.2121398914e+00
8.2494000000e+07 6.2048993347e+00
8.2495800000e+07 6.2043192071e+00
8.2497600000e+07 6.1892027160e+00
8.2499400000e+07 6.1886557612e+00
8.2501200000e+07 6.1883440537e+00
8.2503000000e+07 6.2024082789e+00
8.2504800000e+07 6.2085279084e+00
8.2506600000e+07 6.2140201106e+00
8.2508400000e+07 6.2152504014e+00
8.2510200000e+07 6.2298571362e+00
8.2512000000e+07 6.2108388311e+00
8.2513800000e+07 6.2219066153e+00
8.2515600000e+07 6.2353168599e+00
8.2517400000e+07 6.2231576751e+00
8.2519200000e+07 6.2241408708e+00
8.2521000000e+07 6.2236890348e+00
8.2522800000e+07 6.2359756748e+00
8.2524600000e+07 6.2401269813e+00
8.2526400000e+07 6.2440713948e+00
8.2528200000e+07 6.2459536964e+00
8.2530000000e+07 6.2508703359e+00
8.2531800000e+07 6.2631472059e+00
8.2533600000e+07 6.2650925877e+00
8.2535400000e+07 6.2598414346e+00
8.2537200000e+07 6.2621643741e+00
8.2539000000e+07 6.2644436550e+00
8.2540800000e+07 6.2714439290e+00
8.2542600000e+07 6.2711973749e+00
8.2544400000e+07 6.2562385604e+00
8.2546200000e+07 6.2601479655e+00
8.2548000000e+07 6.2543232197e+00
8.2549800000e+07 6.2562086607e+00
8.2551600000e+07 6.2522710881e+00
8.2553400000e+07 6.2327869209e+00
8.2555200000e+07 6.2237448511e+00
8.2557000000e+07 6.2225336667e+00
8.2558800000e+07 6.2276922269e+00
8.2560600000e+07 6.2341228456e+00
8.2562400000e+07 6.2083739906e+00
8.2564200000e+07 6.2017109662e+00
8.2566000000e+07 6.1986062508e+00
8.2567800000e+07 6.2059062541e+00
8.2569600000e+07 6.2096701542e+00
8.2571400000e+07 6.2006341506e+00
8.2573200000e+07 6.2051580825e+00
8.2575000000e+07 6.2072345640e+00
8.2576800000e+07 6.2068585626e+00
8.2578600000e+07 6.2075038153e+00
8.2580400000e+07 6.2078137279e+00
8.2582200000e+07 6.2179446325e+00
8.2584000000e+07 6.2098299702e+00
8.2585800000e+07 6.1834772234e+00
8.2587600000e+07 6.1704851457e+00
8.2589400000e+07 6.1754672596e+00
8.2591200000e+07 6.1823308644e+00
8.2593000000e+07 6.1818384516e+00
8.2594800000e+07 6.1738591097e+00
8.2596600000e+07 6.1721930373e+00
8.2598400000e+07 6.1889443732e+00
8.2600200000e+07 6.1950587863e+00
8.2602000000e+07 6.2031669866e+00
8.2603800000e+07 6.1957341503e+00
8.2605600000e+07 6.1985868217e+00
8.2607400000e+07 6.1702810340e+00
8.2609200000e+07 6.1627380626e+00
8.2611000000e+07 6.1543593329e+00
8.2612800000e+07 6.1554638796e+00
8.2614600000e+07 6.1538391482e+00
8.2616400000e+07 6.1761025347e+00
8.2618200000e+07 6.1854674567e+00
8.2620000000e+07 6.1819147029e+00
8.2621800000e+07 6.1792948732e+00
8.2623600000e+07 6.1865361330e+00
8.2625400000e+07 6.1925521422e+00
8.2627200000e+07 6.1790522353e+00
8.2629000000e+07 6.1649149926e+00
8.2630800000e+07 6.1543944961e+00
8.2632600000e+07 6.1390677897e+00
8.2634400000e+07 6.1356702305e+00
8.2636200000e+07 6.1322016140e+00
8.2638000000e+07 6.1322823370e+00
8.2639800000e+07 6.1316307025e+00
8.2641600000e+07 6.1314969118e+00
8.2643400000e+07 6.1225668981e+00
8.2645200000e+07 6.1250031397e+00
8.2647000000e+07 6.1162433694e+00
8.2648800000e+07 6.1205169232e+00
8.2650600000e+07 6.1156573776e+00
8.2652400000e+07 6.1059967920e+00
8.2654200000e+07 6.1025441572e+00
8.2656000000e+07 6.1058582509e+00
8.2657800000e+07 6.1029340862e+00
8.2659600000e+07 6.1140136193e+00
8.2661400000e+07 6.0933292199e+00
8.2663200000e+07 6.1007459334e+00
8.2665000000e+07 6.0950827455e+00
8.2666800000e+07 6.0925709940e+00
8.2668600000e+07 6.0848010630e+00
8.2670400000e+07 6.0867289313e+00
8.2672200000e+07 6.0857346339e+00
8.2674000000e+07 6.0794337691e+00
8.2675800000e+07 6.0774564826e+00
8.2677600000e+07 6.0729722822e+00
8.2679400000e+07 6.0594561995e+00
8.2681200000e+07 6.0687310264e+00
8.2683000000e+07 6.0799374077e+00
8.2684800000e+07 6.0852216610e+00
8.2686600000e+07 6.0808880806e+00
8.2688400000e+07 6.0704645399e+00
8.2690200000e+07 6.0834478664e+00
8.2692000000e+07 6.0811836252e+00
8.2693800000e+07 6.0901982956e+00
8.2695600000e+07 6.0910392866e+00
8.2697400000e+07 6.0783507528e+00
8.2699200000e+07 6.0876469876e+00
8.2701000000e+07 6.0730009247e+00
8.2702800000e+07 6.0748660409e+00
8.2704600000e+07 6.0759626448e+00
8.2706400000e+07 6.0638776628e+00
8.2708200000e+07 6.0642226824e+00
8.2710000000e+07 6.0557812495e+00
8.2711800000e+07 6.0565079384e+00
8.2713600000e+07 6.0559133569e+00
8.2715400000e+07 6.0521681935e+00
8.2717200000e+07 6.0489134279e+00
8.2719000000e+07 6.0613092136e+00
8.2720800000e+07 6.0611213373e+00
8.2722600000e+07 6.0657669670e+00
8.2724400000e+07 6.0691534091e+00
8.2726200000e+07 6.0677057671e+00
8.2728000000e+07 6.0757395633e+00
8.2729800000e+07 6.0717207203e+00
8.2731600000e+07 6.0772992890e+00
8.2733400000e+07 6.0727048257e+00
8.2735200000e+07 6.0565397874e+00
8.2737000000e+07 6.0460489249e+00
8.2738800000e+07 6.0531481736e+00
8.2740600000e+07 6.0440488649e+00
8.2742400000e+07 6.0528859894e+00
8.2744200000e+07 6.0514461087e+00
8.2746000000e+07 6.0377935993e+00
8.2747800000e+07 6.0503623049e+00
8.2749600000e+07 6.0544770178e+00
8.2751400000e+07 6.0724882202e+00
8.2753200000e+07 6.0619542744e+00
8.2755000000e+07 6.0648502733e+00
8.2756800000e+07 6.0571095615e+00
8.2758600000e+07 6.0601033189e+00
8.2760400000e+07 6.0634913525e+00
8.2762200000e+07 6.0633293907e+00
8.2764000000e+07 6.0614396800e+00
8.2765800000e+07 6.0671743434e+00
8.2767600000e+07 6.0690991167e+00
8.2769400000e+07 6.0846038053e+00
8.2771200000e+07 6.0905584179e+00
8.2773000000e+07 6.0952696916e+00
8.2774800000e+07 6.0962097981e+00
8.2776600000e+07 6.1005173076e+00
8.2778400000e+07 6.1148571817e+00
8.2780200000e+07 6.1136582649e+00
8.2782000000e+07 6.1044925223e+00
8.2783800000e+07 6.1015248063e+00
8.2785600000e+07 6.0956844579e+00
8.2787400000e+07 6.0988225564e+00
8.2789200000e+07 6.1048392704e+00
8.2791000000e+07 6.1056201072e+00
8.2792800000e+07 6.1057057145e+00
8.2794600000e+07 6.1057651159e+00
8.2796400000e+07 6.1049971365e+00
8.2798200000e+07 6.1124957403e+00
8.2800000000e+07 6.1093152873e+00
8.2801800000e+07 6.1047946698e+00
8.2803600000e+07 6.1013803669e+00
8.2805400000e+07 6.0982678013e+00
8.2807200000e+07 6.0921495170e+00
8.2809000000e+07 6.0869682950e+00
8.2810800000e+07 6.0756071820e+00
8.2812600000e+07 6.0806208829e+00
8.2814400000e+07 6.0797560159e+00
8.2816200000e+07 6.0750881403e+00
8.2818000000e+07 6.0713644213e+00
8.2819800000e+07 6.0758828953e+00
8.2821600000e+07 6.0815305596e+00
8.2823400000e+07 6.0703573852e+00
8.2825200000e+07 6.0689189018e+00
8.2827000000e+07 6.0690520162e+00
8.2828800000e+07 6.0778541932e+00
8.2830600000e+07 6.0882568364e+00
8.2832400000e+07 6.0851916471e+00
8.2834200000e+07 6.0789242666e+00
8.2836000000e+07 6.0923618927e+00
8.2837800000e+07 6.0907773959e+00
8.2839600000e+07 6.0985187077e+00
8.2841400000e+07 6.0989685163e+00
8.2843200000e+07 6.0942253442e+00
8.2845000000e+07 6.0975956480e+00
8.2846800000e+07 6.0926424136e+00
8.2848600000e+07 6.0904345351e+00
8.2850400000e+07 6.0863834842e+00
8.2852200000e+07 6.0937891448e+00
8.2854000000e+07 6.0979531106e+00
8.2855800000e+07 6.0916995867e+00
8.2857600000e+07 6.0824300744e+00
8.2859400000e+07 6.0770728409e+00
8.2861200000e+07 6.0659092285e+00
8.2863000000e+07 6.0738605142e+00
8.2864800000e+07 6.0685033994e+00
8.2866600000e+07 6.0626696826e+00
8.2868400000e+07 6.0577264808e+00
8.2870200000e+07 6.0563251417e+00
8.2872000000e+07 6.0581602915e+00
8.2873800000e+07 6.0551486816e+00
8.2875600000e+07 6.0613087783e+00
8.2877400000e+07 6.0635873463e+00
8.2879200000e+07 6.0609191095e+00
8.2881000000e+07 6.0549996003e+00
8.2882800000e+07 6.0567955797e+00
8.2884600000e+07 6.0427682370e+00
8.2886400000e+07 6.0314222106e+00
8.2888200000e+07 6.0424000071e+00
8.2890000000e+07 6.0416951062e+00
8.2891800000e+07 6.0432382840e+00
8.2893600000e+07 6.0574753675e+00
8.2895400000e+07 6.0672376953e+00
8.2897200000e+07 6.0657442150e+00
8.2899000000e+07 6.0670841333e+00
8.2900800000e+07 6.0690336915e+00
8.2902600000e+07 6.0733093980e+00
8.2904400000e+07 6.0782029203e+00
8.2906200000e+07 6.0868685932e+00
8.2908000000e+07 6.0799241707e+00
8.2909800000e+07 6.0831345066e+00
8.2911600000e+07 6.0919729998e+00
8.2913400000e+07 6.0980960078e+00
8.2915200000e+07 6.0968549440e+00
8.2917000000e+07 6.1019369567e+00
8.2918800000e+07 6.1023155958e+00
8.2920600000e+07 6.1055123010e+00
8.2922400000e+07 6.1089661488e+00
8.2924200000e+07 6.1124787860e+00
8.2926000000e+07 6.1115398939e+00
8.2927800000e+07 6.1051465372e+00
8.2929600000e+07 6.1124027530e+00
8.2931400000e+07 6.1052469080e+00
8.2933200000e+07 6.1109819155e+00
8.2935000000e+07 6.1015639684e+00
8.2936800000e+07 6.0932710190e+00
8.2938600000e+07 6.0875402610e+00
8.2940400000e+07 6.0891265339e+00
8.2942200000e+07 6.0958750988e+00
8.2944000000e+07 6.0979611330e+00
8.2945800000e+07 6.0990586668e+00
8.2947600000e+07 6.0952737836e+00
8.2949400000e+07 6.1004728490e+00
8.2951200000e+07 6.1117733721e+00
8.2953000000e+07 6.1186282514e+00
8.2954800000e+07 6.1172660890e+00
8.2956600000e+07 6.1229512482e+00
8.2958400000e+07 6.1212956700e+00
8.2960200000e+07 6.1112415650e+00
8.2962000000e+07 6.1111589684e+00
8.2963800000e+07 6.1110863844e+00
8.2965600000e+07 6.1105737596e+00
8.2967400000e+07 6.1140798878e+00
8.2969200000e+07 6.1162377607e+00
8.2971000000e+07 6.1146587889e+00
8.2972800000e+07 6.1200089910e+00
8.2974600000e+07 6.1214718911e+00
8.2976400000e+07 6.1208584697e+00
8.2978200000e+07 6.1206002420e+00
8.2980000000e+07 6.1070594567e+00
8.2981800000e+07 6.1147535259e+00
8.2983600000e+07 6.1225033489e+00
8.2985400000e+07 6.1207601475e+00
8.2987200000e+07 6.1151879660e+00
8.2989000000e+07 6.1059464125e+00
8.2990800000e+07 6.1132273416e+00
8.2992600000e+07 6.1207288686e+00
8.2994400000e+07 6.1173000800e+00
8.2996200000e+07 6.1098930467e+00
8.2998000000e+07 6.1135616027e+00
8.2999800000e+07 6.1153901958e+00
8.3001600000e+07 6.1146006283e+00
8.3003400000e+07 6.1121304947e+00
8.3005200000e+07 6.1061850346e+00
8.3007000000e+07 6.1120391361e+00
8.3008800000e+07 6.1132596180e+00
8.3010600000e+07 6.1204487667e+00
8.3012400000e+07 6.1184891876e+00
8.3014200000e+07 6.1202651193e+00
8.3016000000e+07 6.1156433340e+00
8.3017800000e+07 6.1144904937e+00
8.3019600000e+07 6.1179606492e+00
8.3021400000e+07 6.1163644176e+00
8.3023200000e+07 6.1044705449e+00
8.3025000000e+07 6.1123094035e+00
8.3026800000e+07 6.1050485228e+00
8.3028600000e+07 6.1098738034e+00
8.3030400000e+07 6.0982988400e+00
8.3032200000e+07 6.0968064138e+00
8.3034000000e+07 6.0950865805e+00
8.3035800000e+07 6.0863060443e+00
8.3037600000e+07 6.0907971249e+00
8.3039400000e+07 6.0934625385e+00
8.3041200000e+07 6.0966984375e+00
8.3043000000e+07 6.1007063457e+00
8.3044800000e+07 6.0924826766e+00
8.3046600000e+07 6.1003404542e+00
8.3048400000e+07 6.1016058876e+00
8.3050200000e+07 6.0964846473e+00
8.3052000000e+07 6.0952693574e+00
8.3053800000e+07 6.0924129014e+00
8.3055600000e+07 6.0922864655e+00
8.3057400000e+07 6.1013679615e+00
8.3059200000e+07 6.1000792182e+00
8.3061000000e+07 6.1082571675e+00
8.3062800000e+07 6.1136958283e+00
8.3064600000e+07 6.1095109159e+00
8.3066400000e+07 6.1067171047e+00
8.3068200000e+07 6.1205302771e+00
8.3070000000e+07 6.1185350431e+00
8.3071800000e+07 6.1261334116e+00
8.3073600000e+07 6.1198347012e+00
8.3075400000e+07 6.1182458933e+00
8.3077200000e+07 6.1212845779e+00
8.3079000000e+07 6.1240097795e+00
8.3080800000e+07 6.1240028722e+00
8.3082600000e+07 6.1187099605e+00
8.3084400000e+07 6.1264636705e+00
8.3086200000e+07 6.1289279791e+00
8.3088000000e+07 6.1292991103e+00
8.3089800000e+07 6.1267406676e+00
8.3091600000e+07 6.1296575290e+00
8.3093400000e+07 6.1297529460e+00
8.3095200000e+07 6.1342937374e+00
8.3097000000e+07 6.1348222718e+00
8.3098800000e+07 6.1343984295e+00
8.3100600000e+07 6.1344351939e+00
8.3102400000e+07 6.1394253642e+00
8.3104200000e+07 6.1441069786e+00
8.3106000000e+07 6.1455986288e+00
8.3107800000e+07 6.1475630903e+00
8.3109600000e+07 6.1429401059e+00
8.3111400000e+07 6.1459445399e+00
8.3113200000e+07 6.1512959591e+00
8.3115000000e+07 6.1472135466e+00
8.3116800000e+07 6.1398389516e+00
8.3118600000e+07 6.1486029740e+00
8.3120400000e+07 6.1565936059e+00
8.3122200000e+07 6.1425039661e+00
8.3124000000e+07 6.1492934680e+00
8.3125800000e+07 6.1581687190e+00
8.3127600000e+07 6.1556915544e+00
8.3129400000e+07 6.1503125451e+00
8.3131200000e+07 6.1474172094e+00
8.3133000000e+07 6.1365213160e+00
8.3134800000e+07 6.1385737685e+00
8.3136600000e+07 6.1326114137e+00
8.3138400000e+07 6.1315464517e+00
8.3140200000e+07 6.1259473744e+00
8.3142000000e+07 6.1240859471e+00
8.3143800000e+07 6.1253334539e+00
8.3145600000e+07 6.1163551650e+00
8.3147400000e+07 6.1181658577e+00
8.3149200000e+07 6.1078062975e+00
8.3151000000e+07 6.1012725837e+00
8.3152800000e+07 6.1036356911e+00
8.3154600000e+07 6.1101733091e+00
8.3156400000e+07 6.1166229403e+00
8.3158200000e+07 6.1242894518e+00
8.3160000000e+07 6.1260229722e+00
8.3161800000e+07 6.1278944525e+00
8.3163600000e+07 6.1285247119e+00
8.3165400000e+07 6.1307490397e+00
8.3167200000e+07 6.1338407620e+00
8.3169000000e+07 6.1354722648e+00
8.3170800000e+07 6.1350728187e+00
8.3172600000e+07 6.1364375324e+00
8.3174400000e+07 6.1355976972e+00
8.3176200000e+07 6.1371465011e+00
8.3178000000e+07 6.1390273263e+00
8.3179800000e+07 6.1466778905e+00
8.3181600000e+07 6.1417600743e+00
8.3183400000e+07 6.1430966876e+00
8.3185200000e+07 6.1330789267e+00
8.3187000000e+07 6.1309231352e+00
8.3188800000e+07 6.1242445243e+00
8.3190600000e+07 6.1224515764e+00
8.3192400000e+07 6.1138193574e+00
8.3194200000e+07 6.1229032510e+00
8.3196000000e+07 6.1159818879e+00
8.3197800000e+07 6.1094570652e+00
8.3199600000e+07 6.1039160839e+00
8.3201400000e+07 6.1012023411e+00
8.3203200000e+07 6.1025223014e+00
8.3205000000e+07 6.1040999112e+00
8.3206800000e+07 6.1015135491e+00
8.3208600000e+07 6.0905440379e+00
8.3210400000e+07 6.0987989079e+00
8.3212200000e+07 6.1011598238e+00
8.3214000000e+07 6.1072825405e+00
8.3215800000e+07 6.1120324326e+00
8.3217600000e+07 6.1042985246e+00
8.3219400000e+07 6.1135487875e+00
8.3221200000e+07 6.1032079265e+00
8.3223000000e+07 6.0953175292e+00
8.3224800000e+07 6.0969202094e+00
8.3226600000e+07 6.0960566900e+00
8.3228400000e+07 6.1013144721e+00
8.3230200000e+07 6.1011969789e+00
8.3232000000e+07 6.0975059985e+00
8.3233800000e+07 6.0953962811e+00
8.3235600000e+07 6.0977424382e+00
8.3237400000e+07 6.0946135723e+00
8.3239200000e+07 6.0918775132e+00
8.3241000000e+07 6.0804940095e+00
8.3242800000e+07 6.0637073495e+00
8.3244600000e+07 6.0660590634e+00
8.3246400000e+07 6.0533864834e+00
8.3248200000e+07 6.0439639171e+00
8.3250000000e+07 6.0398751231e+00
8.3251800000e+07 6.0456810324e+00
8.3253600000e+07 6.0511213910e+00
8.3255400000e+07 6.0672772969e+00
8.3257200000e+07 6.0715938427e+00
8.3259000000e+07 6.0827282331e+00
8.3260800000e+07 6.0811412196e+00
8.3262600000e+07 6.0897608393e+00
8.3264400000e+07 6.0986873173e+00
8.3266200000e+07 6.1020932092e+00
8.3268000000e+07 6.1067878195e+00
8.3269800000e+07 6.1001491131e+00
8.3271600000e+07 6.1030757408e+00
8.3273400000e+07 6.1104393495e+00
8.3275200000e+07 6.1049753801e+00
8.3277000000e+07 6.1012107853e+00
8.3278800000e+07 6.0941997855e+00
8.3280600000e+07 6.0912342074e+00
8.3282400000e+07 6.0956601738e+00
8.3284200000e+07 6.1034707444e+00
8.3286000000e+07 6.1072723598e+00
8.3287800000e+07 6.1142641410e+00
8.3289600000e+07 6.1099624723e+00
8.3291400000e+07 6.1189435796e+00
8.3293200000e+07 6.1177099124e+00
8.3295000000e+07 6.1178664661e+00
8.3296800000e+07 6.1089111757e+00
8.3298600000e+07 6.1165906567e+00
8.3300400000e+07 6.1179888110e+00
8.3302200000e+07 6.1115505046e+00
8.3304000000e+07 6.0993698291e+00
8.3305800000e+07 6.1098981898e+00
8.3307600000e+07 6.1230446835e+00
8.3309400000e+07 6.1275350085e+00
8.3311200000e+07 6.1254123382e+00
8.3313000000e+07 6.1196968046e+00
8.3314800000e+07 6.1214096322e+00
8.3316600000e+07 6.1260627459e+00
8.3318400000e+07 6.1275575769e+00
8.3320200000e+07 6.1213638513e+00
8.3322000000e+07 6.1235358209e+00
8.3323800000e+07 6.1195417100e+00
8.3325600000e+07 6.1164542415e+00
8.3327400000e+07 6.1068153360e+00
8.3329200000e+07 6.0977778485e+00
8.3331000000e+07 6.0841785266e+00
8.3332800000e+07 6.0763775641e+00
8.3334600000e+07 6.0619252102e+00
8.3336400000e+07 6.0631755404e+00
8.3338200000e+07 6.0618214749e+00
8.3340000000e+07 6.0641357967e+00
8.3341800000e+07 6.0571644721e+00
8.3343600000e+07 6.0594548385e+00
8.3345400000e+07 6.0731239696e+00
8.3347200000e+07 6.0746776930e+00
8.3349000000e+07 6.0670979365e+00
8.3350800000e+07 6.0625587720e+00
8.3352600000e+07 6.0736752085e+00
8.3354400000e+07 6.0689834305e+00
8.3356200000e+07 6.0604246709e+00
8.3358000000e+07 6.0667108284e+00
8.3359800000e+07 6.0701838540e+00
8.3361600000e+07 6.0675678392e+00
8.3363400000e+07 6.0664654669e+00
8.3365200000e+07 6.0652186980e+00
8.3367000000e+07 6.0679396744e+00
8.3368800000e+07 6.0582659176e+00
8.3370600000e+07 6.0491805693e+00
8.3372400000e+07 6.0522250365e+00
8.3374200000e+07 6.0510656993e+00
8.3376000000e+07 6.0451916451e+00
8.3377800000e+07 6.0473640521e+00
8.3379600000e+07 6.0452699152e+00
8.3381400000e+07 6.0512251468e+00
8.3383200000e+07 6.0425980311e+00
8.3385000000e+07 6.0309885379e+00
8.3386800000e+07 6.0361992550e+00
8.3388600000e+07 6.0348367320e+00
8.3390400000e+07 6.0335266379e+00
8.3392200000e+07 6.0311983127e+00
8.3394000000e+07 6.0222659254e+00
8.3395800000e+07 6.0216984778e+00
8.3397600000e+07 6.0278636416e+00
8.3399400000e+07 6.0300241312e+00
8.3401200000e+07 6.0338237864e+00
8.3403000000e+07 6.0232615830e+00
8.3404800000e+07 6.0075936241e+00
8.3406600000e+07 6.0059755321e+00
8.3408400000e+07 6.0064181928e+00
8.3410200000e+07 6.0003844525e+00
8.3412000000e+07 6.0010469265e+00
8.3413800000e+07 5.9981333884e+00
8.3415600000e+07 5.9980607650e+00
8.3417400000e+07 6.0201949871e+00
8.3419200000e+07 6.0023106811e+00
8.3421000000e+07 6.0024175048e+00
8.3422800000e+07 6.0047552766e+00
8.3424600000e+07 6.0052049128e+00
8.3426400000e+07 6.0070801899e+00
8.3428200000e+07 6.0120370489e+00
8.3430000000e+07 6.0037980745e+00
8.3431800000e+07 6.0067325923e+00
8.3433600000e+07 5.9964731985e+00
8.3435400000e+07 5.9952127430e+00
8.3437200000e+07 6.0001881420e+00
8.3439000000e+07 5.9965317389e+00
8.3440800000e+07 5.9938459282e+00
8.3442600000e+07 5.9926970296e+00
8.3444400000e+07 5.9918106818e+00
8.3446200000e+07 5.9941932925e+00
8.3448000000e+07 5.9944234313e+00
8.3449800000e+07 5.9951213931e+00
8.3451600000e+07 5.9934842214e+00
8.3453400000e+07 5.9989072363e+00
8.3455200000e+07 6.0002704402e+00
8.3457000000e+07 6.0098963166e+00
8.3458800000e+07 6.0024291161e+00
8.3460600000e+07 5.9994229308e+00
8.3462400000e+07 6.0056707467e+00
8.3464200000e+07 6.0045158071e+00
8.3466000000e+07 6.0119826513e+00
8.3467800000e+07 6.0093901977e+00
8.3469600000e+07 6.0013200653e+00
8.3471400000e+07 6.0081420178e+00
8.3473200000e+07 6.0064537926e+00
8.3475000000e+07 6.0084593057e+00
8.3476800000e+07 6.0224571194e+00
8.3478600000e+07 6.0184827829e+00
8.3480400000e+07 6.0173133063e+00
8.3482200000e+07 6.0080892571e+00
8.3484000000e+07 6.0033500404e+00
8.3485800000e+07 6.0006333147e+00
8.3487600000e+07 5.9967377111e+00
8.3489400000e+07 5.9957551728e+00
8.3491200000e+07 5.9944418765e+00
8.3493000000e+07 5.9922420291e+00
8.3494800000e+07 5.9877382207e+00
8.3496600000e+07 5.9901192298e+00
8.3498400000e+07 5.9823603018e+00
8.3500200000e+07 5.9706140196e+00
8.3502000000e+07 5.9766701776e+00
8.3503800000e+07 5.9713506926e+00
8.3505600000e+07 5.9693210228e+00
8.3507400000e+07 5.9743666564e+00
8.3509200000e+07 5.9721726405e+00
8.3511000000e+07 5.9697815518e+00
8.3512800000e+07 5.9664750872e+00
8.3514600000e+07 5.9705255872e+00
8.3516400000e+07 5.9812855110e+00
8.3518200000e+07 5.9762277897e+00
8.3520000000e+07 5.9701045568e+00
8.3521800000e+07 5.9863678712e+00
8.3523600000e+07 5.9854425824e+00
8.3525400000e+07 5.9777603278e+00
8.3527200000e+07 5.9887630982e+00
8.3529000000e+07 5.9874705154e+00
8.3530800000e+07 5.9911299596e+00
8.3532600000e+07 5.9914614071e+00
8.3534400000e+07 5.9860263670e+00
8.3536200000e+07 5.9884917397e+00
8.3538000000e+07 5.9900876742e+00
8.3539800000e+07 5.9955521071e+00
8.3541600000e+07 5.9948303092e+00
8.3543400000e+07 5.9919616017e+00
8.3545200000e+07 5.9944943392e+00
8.3547000000e+07 5.9966846151e+00
8.3548800000e+07 5.9929401839e+00
8.3550600000e+07 5.9893982696e+00
8.3552400000e+07 5.9859349066e+00
8.3554200000e+07 5.9896639892e+00
8.3556000000e+07 5.9893084027e+00
8.3557800000e+07 5.9875022095e+00
8.3559600000e+07 5.9826491255e+00
8.3561400000e+07 5.9780028905e+00
8.3563200000e+07 5.9763759543e+00
8.3565000000e+07 5.9748153623e+00
8.3566800000e+07 5.9841614445e+00
8.3568600000e+07 5.9919600953e+00
8.3570400000e+07 5.9875297487e+00
8.3572200000e+07 5.9908312013e+00
8.3574000000e+07 5.9921656033e+00
8.3575800000e+07 5.9968350685e+00
8.3577600000e+07 5.9964919943e+00
8.3579400000e+07 5.9943083409e+00
8.3581200000e+07 5.9934153905e+00
8.3583000000e+07 5.9890970314e+00
8.3584800000e+07 5.9874737635e+00
8.3586600000e+07 5.9824404206e+00
8.3588400000e+07 5.9771937962e+00
8.3590200000e+07 5.9794621840e+00
8.3592000000e+07 5.9645350792e+00
8.3593800000e+07 5.9571396199e+00
8.3595600000e+07 5.9592488132e+00
8.3597400000e+07 5.9583730725e+00
8.3599200000e+07 5.9529957322e+00
8.3601000000e+07 5.9360205260e+00
8.3602800000e+07 5.9452206346e+00
8.3604600000e+07 5.9424584263e+00
8.3606400000e+07 5.9394617611e+00
8.3608200000e+07 5.9421581419e+00
8.3610000000e+07 5.9296834228e+00
8.3611800000e+07 5.9240934766e+00
8.3613600000e+07 5.9381148026e+00
8.3615400000e+07 5.9394323824e+00
8.3617200000e+07 5.9446816852e+00
8.3619000000e+07 5.9488399982e+00
8.3620800000e+07 5.9513414677e+00
8.3622600000e+07 5.9510194375e+00
8.3624400000e+07 5.9549337687e+00
8.3626200000e+07 5.9557617113e+00
8.3628000000e+07 5.9526049302e+00
8.3629800000e+07 5.9538823959e+00
8.3631600000e+07 5.9553730423e+00
8.3633400000e+07 5.9518235992e+00
8.3635200000e+07 5.9486465025e+00
8.3637000000e+07 5.9472252267e+00
8.3638800000e+07 5.9415839188e+00
8.3640600000e+07 5.9381344819e+00
8.3642400000e+07 5.9247216258e+00
8.3644200000e+07 5.9272410997e+00
8.3646000000e+07 5.9384137955e+00
8.3647800000e+07 5.9305250233e+00
8.3649600000e+07 5.9196314219e+00
8.3651400000e+07 5.9196047235e+00
